filename,width,height,class,xmin,ymin,xmax,ymax
2007.jpg,5184,3456,dolphin,1433,1634,2837,1956
2007.jpg,5184,3456,dolphin,3311,1904,4164,2052
2008.jpg,5184,3456,dolphin,324,1408,3407,2526
2009.jpg,5184,3456,dolphin,933,2021,2016,2400
2009.jpg,5184,3456,dolphin,2516,2160,4055,2608
201.jpg,5184,3456,dolphin,669,1459,2615,1929
2010.jpg,5184,3456,dolphin,2681,1382,4916,2291
2011.jpg,5184,3456,dolphin,1368,1665,2924,2408
2012.jpg,5184,3456,dolphin,7,1513,2642,2556
2013.jpg,5184,3456,dolphin,2251,2400,3651,2726
2014.jpg,5184,3456,dolphin,1985,1300,3442,2034
2015.jpg,5184,3456,dolphin,2529,1552,3311,2126
2016.jpg,5184,3456,dolphin,2681,1378,3033,1669
2017.jpg,5472,3648,dolphin,2051,1213,5472,2626
2018.jpg,5184,3456,dolphin,1751,1613,2394,1913
2019.jpg,5184,3456,dolphin,259,1456,1572,2056
2019.jpg,5184,3456,dolphin,1585,1530,3303,2112
2019.jpg,5184,3456,dolphin,3216,1773,4890,2204
202.jpg,5184,3456,dolphin,1614,1434,3144,1755
2020.jpg,5184,3456,dolphin,2559,1373,4494,1756
2021.jpg,5184,3456,dolphin,1469,1377,3251,1839
2022.jpg,5184,3456,dolphin,2668,1682,4042,2521
2023.jpg,5184,3456,dolphin,1798,1473,3929,1973
2024.jpg,5184,3456,dolphin,1272,1447,2651,2139
2025.jpg,5184,3456,dolphin,629,1525,1524,1652
2025.jpg,5184,3456,dolphin,2529,1560,2907,1786
2026.jpg,5184,3456,dolphin,2077,1743,2703,2034
2027.jpg,5184,3456,dolphin,1881,1665,3137,1900
2028.jpg,5184,3456,dolphin,1629,1908,2616,2156
2029.jpg,5472,3648,dolphin,2256,1231,4765,1963
203.jpg,5184,3456,dolphin,1581,1525,2956,1900
2030.jpg,5184,3456,dolphin,2381,1695,3333,2039
2031.jpg,5184,3456,dolphin,1007,1582,2416,2060
2032.jpg,5184,3456,dolphin,3111,1273,3229,1386
2033.jpg,5184,3456,dolphin,2155,1821,3046,2256
2034.jpg,5184,3456,dolphin,1137,1404,2720,2221
2035.jpg,5184,3456,dolphin,2211,1500,3803,1800
2036.jpg,5184,3456,dolphin,2685,2039,3168,2944
2037.jpg,5184,3456,dolphin,1624,1826,2259,1995
2037.jpg,5184,3456,dolphin,1937,1830,2855,2069
2038.jpg,5184,3456,dolphin,2473,1626,3455,2460
2039.jpg,5184,3456,dolphin,1646,1395,2581,1665
204.jpg,5184,3456,dolphin,523,1375,3269,1817
2040.jpg,5184,3456,dolphin,2694,1700,3168,2039
2041.jpg,5184,3456,dolphin,2094,2278,2607,2543
2041.jpg,5184,3456,dolphin,3677,2465,4359,2730
2041.jpg,5184,3456,dolphin,4476,2401,5184,2759
2042.jpg,5184,3456,dolphin,1577,1552,2755,1786
2042.jpg,5184,3456,dolphin,2633,1573,3572,1816
2043.jpg,5184,3456,dolphin,803,1600,2520,3369
2044.jpg,5184,3456,dolphin,646,1586,2342,2100
2044.jpg,5184,3456,dolphin,2142,1430,3255,2095
2045.jpg,5184,3456,dolphin,1,804,1672,1513
2045.jpg,5184,3456,dolphin,859,747,3924,1921
2046.jpg,5184,3456,dolphin,1,1452,290,1747
2047.jpg,5184,3456,dolphin,3424,1365,4390,1586
2048.jpg,5184,3456,dolphin,2207,1495,3046,1830
2049.jpg,5184,3456,dolphin,2142,1700,2664,2108
2049.jpg,5184,3456,dolphin,1198,1643,2585,2252
205.jpg,5184,3456,dolphin,1706,1275,4627,2100
2050.jpg,5184,3456,dolphin,2290,1747,3255,2217
2051.jpg,5184,3456,dolphin,1946,1608,2603,1900
2052.jpg,5184,3456,dolphin,1551,1160,2494,1469
2053.jpg,5184,3456,dolphin,1290,1499,1663,1571
2054.jpg,5184,3456,dolphin,1942,1326,2611,1869
2055.jpg,5184,3456,dolphin,1438,1613,2703,1856
2056.jpg,5184,3456,dolphin,2529,1782,3465,1999
2056.jpg,5184,3456,dolphin,3844,1933,4197,2027
2057.jpg,5184,3456,dolphin,1,278,4516,3043
2058.jpg,5184,3456,dolphin,3,882,3190,2039
2059.jpg,5184,3456,dolphin,1046,1230,3016,1939
2059.jpg,5184,3456,dolphin,3629,1300,5184,1708
206.jpg,5184,3456,dolphin,381,1846,1348,2388
206.jpg,5184,3456,dolphin,2452,1842,3323,2329
2060.jpg,5184,3456,dolphin,2146,1500,2598,1713
2061.jpg,5472,3648,dolphin,1670,1640,3483,2267
2062.jpg,5184,3456,dolphin,537,1699,1916,2360
2062.jpg,5184,3456,dolphin,1959,1869,3829,2469
2063.jpg,5472,3648,dolphin,3220,1813,5283,2344
2064.jpg,5184,3456,dolphin,1564,1491,2985,1852
2064.jpg,5184,3456,dolphin,2733,1673,4637,2143
2065.jpg,5184,3456,dolphin,833,808,3203,1404
2066.jpg,5184,3456,dolphin,1598,1595,2129,1947
2067.jpg,5184,3456,dolphin,2077,1321,3585,1573
2068.jpg,5184,3456,dolphin,2651,1813,5184,2373
2068.jpg,5184,3456,dolphin,181,1130,4090,2104
2069.jpg,5184,3456,dolphin,1811,500,4624,1217
207.jpg,5184,3456,dolphin,2011,1825,3448,2079
207.jpg,5184,3456,dolphin,3381,1709,4523,2179
2070.jpg,5184,3456,dolphin,1,1521,2616,2026
2070.jpg,5184,3456,dolphin,1637,1117,3681,1782
2071.jpg,5184,3456,dolphin,2211,1682,3994,2182
2071.jpg,5184,3456,dolphin,1737,2000,2872,2334
2072.jpg,5184,3456,dolphin,1816,952,4707,1673
2073.jpg,5184,3456,dolphin,446,1639,1616,1926
2073.jpg,5184,3456,dolphin,2946,1860,3420,2108
2074.jpg,5184,3456,dolphin,2990,1843,4051,2243
2075.jpg,5184,3456,dolphin,2472,1747,3211,2017
2076.jpg,5184,3456,dolphin,2368,2081,2942,2303
2077.jpg,5184,3456,dolphin,398,1173,2890,1904
2077.jpg,5184,3456,dolphin,2398,1213,4433,1856
2078.jpg,5184,3456,dolphin,211,1386,1268,1639
2078.jpg,5184,3456,dolphin,1207,1226,2872,1630
2079.jpg,5184,3456,dolphin,2524,1260,2907,1369
208.jpg,5472,3648,dolphin,1,1499,4401,2808
2080.jpg,5184,3456,dolphin,2094,1295,4855,3208
2081.jpg,5184,3456,dolphin,1807,1926,2807,2178
2082.jpg,5184,3456,dolphin,2342,1934,4046,2439
2083.jpg,5184,3456,dolphin,1171,1369,1524,1608
2083.jpg,5184,3456,dolphin,1823,1284,2542,1757
2083.jpg,5184,3456,dolphin,2829,1537,3176,1831
2084.jpg,5184,3456,dolphin,2542,1482,3211,1691
2085.jpg,5184,3456,dolphin,1272,1700,3216,2039
2086.jpg,5184,3456,dolphin,2342,1826,3237,2143
2087.jpg,5184,3456,dolphin,1677,2100,5184,2852
2088.jpg,5184,3456,dolphin,2859,1973,3320,2104
2088.jpg,5184,3456,dolphin,4451,1917,5020,2139
2089.jpg,5184,3456,dolphin,2081,1395,2903,1730
209.jpg,5184,3456,dolphin,27,1417,4515,2542
2090.jpg,5184,3456,dolphin,2303,1726,2972,2017
2091.jpg,5184,3456,dolphin,2794,2034,3294,2282
2092.jpg,5184,3456,dolphin,2959,1739,3046,1843
2093.jpg,5184,3456,dolphin,2198,1660,2794,1813
2094.jpg,5184,3456,dolphin,2272,1239,2755,1478
2095.jpg,5184,3456,dolphin,2359,1600,3551,2195
2096.jpg,5184,3456,dolphin,3311,1608,3816,1847
2097.jpg,5184,3456,dolphin,1942,1582,2555,1882
2097.jpg,5184,3456,dolphin,2468,1660,3751,1956
2098.jpg,5184,3456,dolphin,1794,1582,3090,2156
2099.jpg,5472,3648,dolphin,2856,1440,4283,1949
21.jpg,5184,3456,dolphin,2,1771,2427,2963
21.jpg,5184,3456,dolphin,2690,1654,5184,2717
210.jpg,5184,3456,dolphin,1161,1604,2315,1950
210.jpg,5184,3456,dolphin,2256,1696,3865,2034
2100.jpg,5184,3456,dolphin,1581,1473,2516,1804
2100.jpg,5184,3456,dolphin,2516,1521,3733,1886
2101.jpg,5184,3456,dolphin,2607,1291,3433,1552
2102.jpg,5184,3456,dolphin,1564,1443,2916,1813
2103.jpg,5184,3456,dolphin,2377,1847,3294,2130
2104.jpg,5184,3456,dolphin,3,1473,485,1756
2105.jpg,5184,3456,dolphin,572,973,2911,1852
2106.jpg,5184,3456,dolphin,1059,2400,1872,2560
2107.jpg,5184,3456,dolphin,2146,1513,2890,1847
2108.jpg,5184,3456,dolphin,1598,986,3020,1878
2109.jpg,5184,3456,dolphin,3064,1465,4011,1760
211.jpg,5184,3456,dolphin,1744,1813,3365,2179
2110.jpg,5184,3456,dolphin,2477,1147,3129,1300
2111.jpg,5184,3456,dolphin,2285,1886,4077,2173
2112.jpg,5184,3456,dolphin,2585,1965,4002,2643
2113.jpg,5184,3456,dolphin,1881,1669,3146,2047
2114.jpg,5472,3648,dolphin,120,1254,2888,2508
2115.jpg,5184,3456,dolphin,1833,1169,2564,1330
2116.jpg,5184,3456,dolphin,1933,1700,2411,1865
2117.jpg,5184,3456,dolphin,264,1356,2811,2082
2117.jpg,5184,3456,dolphin,1316,1378,4355,2495
2118.jpg,5184,3456,dolphin,1285,1969,2342,2243
2119.jpg,5184,3456,dolphin,1,1417,1133,1826
2119.jpg,5184,3456,dolphin,1,1282,2233,1986
212.jpg,5184,3456,dolphin,1127,1654,5184,3163
2120.jpg,5184,3456,dolphin,2633,1821,2803,1965
2121.jpg,5184,3456,dolphin,1851,2308,2703,2786
2122.jpg,5184,3456,dolphin,1,1086,346,1352
2122.jpg,5184,3456,dolphin,3159,1678,3451,2073
2122.jpg,5184,3456,dolphin,3977,895,4424,1134
2122.jpg,5184,3456,dolphin,2477,1578,3768,2213
2123.jpg,5184,3456,dolphin,1011,1865,2029,2195
2123.jpg,5184,3456,dolphin,1616,1847,3051,2378
2124.jpg,5184,3456,dolphin,2594,1786,4724,2095
2125.jpg,5184,3456,dolphin,1616,1334,1968,1560
2126.jpg,5184,3456,dolphin,2468,2113,3003,2290
2127.jpg,5184,3456,dolphin,2311,1560,3555,2078
2128.jpg,5472,3648,dolphin,1,2494,1501,3204
2128.jpg,5472,3648,dolphin,1410,1913,5472,2961
2129.jpg,5184,3456,dolphin,1329,1460,1755,1682
213.jpg,5184,3456,dolphin,2323,1934,4815,2579
213.jpg,5184,3456,dolphin,3186,1696,4686,1900
2130.jpg,5184,3456,dolphin,2143,1439,3316,1839
2131.jpg,5472,3648,dolphin,1365,1626,2642,2067
2131.jpg,5472,3648,dolphin,2742,1644,3624,2113
2132.jpg,5184,3456,dolphin,907,1343,3003,1895
2133.jpg,5184,3456,dolphin,1807,1130,3698,2017
2134.jpg,5184,3456,dolphin,2168,517,3411,882
2135.jpg,5184,3456,dolphin,4633,1408,5184,1769
2136.jpg,5184,3456,dolphin,2229,1152,3068,1578
2137.jpg,5184,3456,dolphin,1955,1665,2855,1886
2138.jpg,5472,3648,dolphin,1710,1713,3897,2394
2139.jpg,5184,3456,dolphin,581,1508,1198,1839
214.jpg,5184,3456,dolphin,1694,1308,3123,1546
214.jpg,5184,3456,dolphin,2998,1475,3786,1634
2140.jpg,5184,3456,dolphin,2269,1490,3134,1725
2141.jpg,5184,3456,dolphin,1007,1921,2316,2452
2141.jpg,5184,3456,dolphin,3003,1873,4937,2456
2142.jpg,5184,3456,dolphin,2229,1552,4551,2439
2143.jpg,5184,3456,dolphin,1894,2295,3581,2613
2143.jpg,5184,3456,dolphin,1564,2169,2437,2621
2143.jpg,5184,3456,dolphin,3794,2326,5184,2769
2144.jpg,5184,3456,dolphin,951,1282,3003,1895
2145.jpg,5184,3456,dolphin,711,1834,2294,2156
2146.jpg,5184,3456,dolphin,3037,1956,3572,2134
2147.jpg,5184,3456,dolphin,3316,900,5184,1739
2148.jpg,5184,3456,dolphin,2033,1326,2833,1717
2149.jpg,5184,3456,dolphin,1090,1513,4281,2286
215.jpg,5184,3456,dolphin,427,1813,2590,2363
2150.jpg,5184,3456,dolphin,1885,1330,3537,1969
2151.jpg,5184,3456,dolphin,1546,1,4146,1443
2152.jpg,5184,3456,dolphin,1837,1682,2403,1882
2152.jpg,5184,3456,dolphin,2325,1613,2851,1883
2153.jpg,5184,3456,dolphin,1677,2147,2546,2513
2153.jpg,5184,3456,dolphin,1603,2065,3916,2617
2154.jpg,5184,3456,dolphin,1068,2117,3033,2669
2155.jpg,5184,3456,dolphin,2264,2426,2598,2565
2156.jpg,5184,3456,dolphin,1342,1800,3085,2443
2156.jpg,5184,3456,dolphin,2946,1817,4842,2626
2157.jpg,5184,3456,dolphin,2194,1669,2881,2208
2158.jpg,5184,3456,dolphin,4642,1086,5184,1465
2158.jpg,5184,3456,dolphin,2385,1021,4129,2221
2159.jpg,5184,3456,dolphin,1946,1504,2755,1865
216.jpg,5184,3456,dolphin,211,1009,3906,2138
2160.jpg,5184,3456,dolphin,2124,1886,3177,2165
2161.jpg,5184,3456,dolphin,1329,1390,3068,1934
2162.jpg,5184,3456,dolphin,3820,1960,4024,2052
2162.jpg,5184,3456,dolphin,4085,1878,4737,2095
2163.jpg,5184,3456,dolphin,698,1343,3159,2269
2164.jpg,5184,3456,dolphin,2303,1826,3133,2304
2165.jpg,5184,3456,dolphin,1016,821,2364,1213
2166.jpg,5184,3456,dolphin,1564,1786,2233,2034
2167.jpg,5184,3456,dolphin,3111,1334,4472,1673
2168.jpg,5184,3456,dolphin,1485,904,2485,1513
2169.jpg,5184,3456,dolphin,1946,1678,2742,1847
217.jpg,5184,3456,dolphin,1231,1213,4998,2125
2170.jpg,5184,3456,dolphin,2011,1691,2629,1982
2171.jpg,5472,3648,dolphin,3388,1531,4883,2408
2172.jpg,5184,3456,dolphin,537,1469,1307,1839
2172.jpg,5184,3456,dolphin,46,1513,137,1604
2172.jpg,5184,3456,dolphin,2285,1886,4411,2460
2173.jpg,5184,3456,dolphin,1220,1317,2898,1813
2174.jpg,5184,3456,dolphin,672,1734,1507,1969
2174.jpg,5184,3456,dolphin,2159,1934,2894,2108
2175.jpg,5184,3456,dolphin,3811,1943,4564,2221
2176.jpg,5184,3456,dolphin,2129,1713,3037,2060
2177.jpg,5184,3456,dolphin,2055,1913,2955,2313
2177.jpg,5184,3456,dolphin,1611,1765,2359,2082
2178.jpg,5184,3456,dolphin,2468,1847,2660,2047
2178.jpg,5184,3456,dolphin,3555,2282,3951,2713
2179.jpg,5184,3456,dolphin,1807,795,4446,1734
218.jpg,5472,3648,dolphin,2683,1290,3079,1649
218.jpg,5472,3648,dolphin,2888,926,5297,1817
2180.jpg,5184,3456,dolphin,1281,2317,1507,2443
2180.jpg,5184,3456,dolphin,1033,2386,1524,2560
2181.jpg,5184,3456,dolphin,4,751,2463,2360
2182.jpg,5184,3456,dolphin,1081,1717,4298,2795
2183.jpg,5184,3456,dolphin,1251,930,3364,1973
2184.jpg,5184,3456,dolphin,1098,1569,4437,2421
2185.jpg,5184,3456,dolphin,2029,1617,2720,1943
2186.jpg,5184,3456,dolphin,2564,1765,3620,2130
2187.jpg,5184,3456,dolphin,1698,800,4077,2000
2188.jpg,5184,3456,dolphin,1133,1056,2885,1617
2189.jpg,5184,3456,dolphin,1703,1300,3351,2169
219.jpg,5184,3456,dolphin,2527,1675,5184,2204
2190.jpg,5184,3456,dolphin,2551,1743,2729,1873
2191.jpg,5184,3456,dolphin,2190,1700,3137,2195
2192.jpg,5184,3456,dolphin,1429,1173,4651,2673
2193.jpg,5184,3456,dolphin,2946,1804,3211,1991
2194.jpg,5184,3456,dolphin,1642,1321,3981,2173
2195.jpg,5184,3456,dolphin,1,630,5184,3456
2196.jpg,5184,3456,dolphin,1868,1565,2077,1695
2197.jpg,5184,3456,dolphin,2803,1447,3390,1886
2198.jpg,5184,3456,dolphin,1351,1578,2951,2130
2199.jpg,5184,3456,dolphin,1055,2008,2564,2252
22.jpg,5184,3456,dolphin,1944,1329,2956,1692
220.jpg,5184,3456,dolphin,2236,1563,4023,1988
2200.jpg,5184,3456,dolphin,2094,1965,2524,2052
2201.jpg.jpg,1920,1080,dolphin,396,364,1834,1080
2202.jpg.jpg,1920,1080,dolphin,706,617,973,979
2203.jpg.jpg,1920,1080,dolphin,1049,318,1778,742
2204.jpg.jpg,1920,1080,dolphin,162,187,709,351
2204.jpg.jpg,1920,1080,dolphin,1024,99,1159,312
2204.jpg.jpg,1920,1080,dolphin,890,414,1920,1080
2205.jpg.jpg,1920,1080,dolphin,53,246,593,657
2205.jpg.jpg,1920,1080,dolphin,1256,1,1478,153
2205.jpg.jpg,1920,1080,dolphin,778,274,1057,581
2205.jpg.jpg,1920,1080,dolphin,617,770,903,1080
2206.jpg.jpg,1920,1080,dolphin,706,168,1149,604
2206.jpg.jpg,1920,1080,dolphin,946,599,1437,928
2207.jpg.jpg,1920,1080,dolphin,795,535,1467,984
2208.jpg.jpg,1920,1080,dolphin,93,101,1920,1080
2209.jpg.jpg,1920,1080,dolphin,1,598,935,1080
221.jpg,5184,3456,dolphin,1869,1200,3311,1646
2210.jpg.jpg,1920,1080,dolphin,573,528,1212,853
2210.jpg.jpg,1920,1080,dolphin,463,762,909,1080
2211.jpg.jpg,1920,1080,dolphin,582,431,1562,887
2212.jpg.jpg,1920,1080,dolphin,653,1,963,329
2213.jpg.jpg,1920,1080,dolphin,809,43,1071,589
2214.jpg.jpg,1920,1080,dolphin,893,342,1588,693
2215.jpg.jpg,1920,1080,dolphin,842,532,1123,784
2216.jpg.jpg,1920,1080,dolphin,1649,554,1920,860
2216.jpg.jpg,1920,1080,dolphin,1593,876,1913,1080
2216.jpg.jpg,1920,1080,dolphin,635,512,1103,1080
2217.jpg.jpg,1920,1080,dolphin,1,474,171,723
2217.jpg.jpg,1920,1080,dolphin,142,448,984,1080
2218.jpg.jpg,1920,1080,dolphin,632,474,932,792
2219.jpg.jpg,1920,1080,dolphin,484,268,956,809
2219.jpg.jpg,1920,1080,dolphin,1329,448,1578,671
222.jpg,5472,3648,dolphin,838,1799,3429,2912
222.jpg,5472,3648,dolphin,2833,1812,4520,2485
222.jpg,5472,3648,dolphin,4801,1867,5472,2635
2220.jpg.jpg,1920,1080,dolphin,296,404,609,698
2220.jpg.jpg,1920,1080,dolphin,628,351,975,653
2221.jpg.jpg,1920,1080,dolphin,820,693,1920,1071
2222.jpg.jpg,1920,1080,dolphin,1,332,828,864
2222.jpg.jpg,1920,1080,dolphin,1018,298,1324,673
2223.jpg.jpg,1920,1080,dolphin,871,215,1157,473
2224.jpg.jpg,1920,1080,dolphin,92,423,1037,931
2225.jpg.jpg,1920,1080,dolphin,179,1,638,145
2225.jpg.jpg,1920,1080,dolphin,573,406,1068,659
2226.jpg.jpg,1920,1080,dolphin,1243,246,1920,648
2226.jpg.jpg,1920,1080,dolphin,701,526,1403,1080
2227.jpg.jpg,1920,1080,dolphin,353,1,735,659
2227.jpg.jpg,1920,1080,dolphin,606,829,762,1080
2227.jpg.jpg,1920,1080,dolphin,904,298,1676,1080
2228.jpg.jpg,1920,1080,dolphin,859,204,1013,459
2229.jpg.jpg,1920,1080,dolphin,888,385,1085,715
2229.jpg.jpg,1920,1080,dolphin,521,1,621,51
2229.jpg.jpg,1920,1080,dolphin,1463,1,1665,221
2229.jpg.jpg,1920,1080,dolphin,1738,1,1920,167
223.jpg,5184,3456,dolphin,1940,1517,4577,2134
2230.jpg.jpg,1920,1080,dolphin,103,214,1649,1080
2231.jpg.jpg,1920,1080,dolphin,538,331,1815,889
2231.jpg.jpg,1920,1080,dolphin,1009,970,1738,1080
2232.jpg.jpg,1920,1080,dolphin,487,462,1071,1080
2232.jpg.jpg,1920,1080,dolphin,1,545,173,818
2233.jpg.jpg,1920,1080,dolphin,221,495,667,843
2233.jpg.jpg,1920,1080,dolphin,216,743,813,1080
2233.jpg.jpg,1920,1080,dolphin,1270,428,1920,878
2234.jpg.jpg,1920,1080,dolphin,506,1,1149,189
2234.jpg.jpg,1920,1080,dolphin,221,418,895,996
2235.jpg.jpg,1920,1080,dolphin,909,532,1368,837
2236.jpg.jpg,1920,1080,dolphin,870,326,1920,1080
2237.jpg.jpg,1920,1080,dolphin,821,265,970,465
2237.jpg.jpg,1920,1080,dolphin,735,628,1301,918
2238.jpg.jpg,1920,1080,dolphin,674,1,1240,195
2238.jpg.jpg,1920,1080,dolphin,257,439,1920,1080
2239.jpg.jpg,1920,1080,dolphin,1,426,1131,954
224.jpg,5184,3456,dolphin,1736,1496,3648,1979
2240.jpg.jpg,1920,1080,dolphin,667,1,1442,407
2240.jpg.jpg,1920,1080,dolphin,768,349,1348,612
2240.jpg.jpg,1920,1080,dolphin,628,665,1281,1004
2240.jpg.jpg,1920,1080,dolphin,570,665,674,851
2241.jpg.jpg,1920,1080,dolphin,756,339,1417,795
2242.jpg.jpg,1920,1080,dolphin,849,1,1226,209
2242.jpg.jpg,1920,1080,dolphin,1,517,409,879
2243.jpg.jpg,1920,1080,dolphin,929,185,1359,512
2243.jpg.jpg,1920,1080,dolphin,1713,1,1920,273
2244.jpg.jpg,1920,1080,dolphin,562,176,812,521
2245.jpg.jpg,1920,1080,dolphin,773,235,1026,371
2245.jpg.jpg,1920,1080,dolphin,595,442,960,749
2245.jpg.jpg,1920,1080,dolphin,492,689,1121,1080
2246.jpg.jpg,1920,1080,dolphin,676,362,979,512
2246.jpg.jpg,1920,1080,dolphin,354,331,849,710
2247.jpg.jpg,1920,1080,dolphin,43,609,220,884
2247.jpg.jpg,1920,1080,dolphin,149,289,938,748
2248.jpg.jpg,1920,1080,dolphin,1,454,845,945
2249.jpg.jpg,1920,1080,dolphin,584,360,1043,703
225.jpg,5184,3456,dolphin,2731,1888,3006,2021
2250.jpg.jpg,1920,1080,dolphin,1184,349,1570,520
2250.jpg.jpg,1920,1080,dolphin,1,345,937,854
2251.jpg.jpg,1920,1080,dolphin,1428,1,1801,240
2251.jpg.jpg,1920,1080,dolphin,1,401,934,837
2252.jpg.jpg,1920,1080,dolphin,15,417,1101,987
2252.jpg.jpg,1920,1080,dolphin,732,454,1515,778
2252.jpg.jpg,1920,1080,dolphin,754,1,1549,621
2253.jpg.jpg,1920,1080,dolphin,234,465,995,1017
2254.jpg.jpg,1920,1080,dolphin,379,339,1110,676
2255.jpg.jpg,1920,1080,dolphin,945,374,1248,1080
2256.jpg.jpg,1920,1080,dolphin,1,698,843,1080
2257.jpg.jpg,1920,1080,dolphin,271,384,1110,1080
2258.jpg.jpg,1920,1080,dolphin,938,512,1868,893
2259.jpg.jpg,1920,1080,dolphin,43,509,957,864
226.jpg,5184,3456,dolphin,2377,1867,3352,2100
226.jpg,5184,3456,dolphin,1852,1838,2652,2021
2260.jpg.jpg,1920,1080,dolphin,851,1,1284,201
2260.jpg.jpg,1920,1080,dolphin,1,1,398,354
2260.jpg.jpg,1920,1080,dolphin,395,101,748,371
2260.jpg.jpg,1920,1080,dolphin,378,437,774,668
2260.jpg.jpg,1920,1080,dolphin,390,724,723,1080
2261.jpg.jpg,1920,1080,dolphin,610,1,1553,768
2261.jpg.jpg,1920,1080,dolphin,987,831,1220,1080
2262.jpg.jpg,1920,1080,dolphin,1,674,570,1060
2263.jpg.jpg,1920,1080,dolphin,109,495,881,1080
2264.jpg.jpg,1920,1080,dolphin,753,304,1809,854
2265.jpg.jpg,1920,1080,dolphin,793,276,1129,887
2266.jpg.jpg,1920,1080,dolphin,285,365,1212,1080
2267.jpg.jpg,1920,1080,dolphin,909,371,1459,718
2268.jpg.jpg,1920,1080,dolphin,1,328,1084,1080
2269.jpg.jpg,1920,1080,dolphin,651,304,1068,523
2269.jpg.jpg,1920,1080,dolphin,920,549,1370,807
227.jpg,5184,3456,dolphin,1,1709,3786,2909
2270.jpg.jpg,1920,1080,dolphin,1,148,1229,898
2271.jpg.jpg,1920,1080,dolphin,923,495,1554,993
2272.jpg.jpg,1920,1080,dolphin,134,343,856,717
2273.jpg.jpg,1920,1080,dolphin,753,251,1128,564
2274.jpg.jpg,1920,1080,dolphin,928,323,1137,731
2275.jpg.jpg,1920,1080,dolphin,753,473,1449,807
2275.jpg.jpg,1920,1080,dolphin,678,696,1071,992
2276.jpg.jpg,1920,1080,dolphin,773,184,974,387
2276.jpg.jpg,1920,1080,dolphin,868,179,1106,582
2277.jpg.jpg,1920,1080,dolphin,762,693,968,1080
2278.jpg.jpg,1920,1080,dolphin,1,32,743,485
2278.jpg.jpg,1920,1080,dolphin,1,614,1095,1080
2279.jpg.jpg,1920,1080,dolphin,565,1,1528,748
2279.jpg.jpg,1920,1080,dolphin,1037,848,1285,1080
228.jpg,5184,3456,dolphin,3215,1984,4502,2301
2280.jpg.jpg,1920,1080,dolphin,913,328,1132,624
2281.jpg.jpg,1920,1080,dolphin,881,115,1920,637
2281.jpg.jpg,1920,1080,dolphin,1,520,578,1080
2282.jpg.jpg,1920,1080,dolphin,768,523,945,765
2283.jpg.jpg,1920,1080,dolphin,660,290,1920,1023
2284.jpg.jpg,1920,1080,dolphin,985,242,1423,545
2284.jpg.jpg,1920,1080,dolphin,826,532,1753,942
2285.jpg.jpg,1920,1080,dolphin,681,243,1346,649
2286.jpg.jpg,1920,1080,dolphin,773,496,1049,873
2287.jpg.jpg,1920,1080,dolphin,1031,406,1801,834
2287.jpg.jpg,1920,1080,dolphin,276,970,448,1080
2288.jpg.jpg,1920,1080,dolphin,120,795,282,1080
2288.jpg.jpg,1920,1080,dolphin,1,440,471,754
2288.jpg.jpg,1920,1080,dolphin,684,314,1287,592
2289.jpg.jpg,1920,1080,dolphin,126,1,707,235
2289.jpg.jpg,1920,1080,dolphin,285,478,803,1080
229.jpg,5184,3456,dolphin,902,1629,1906,2029
229.jpg,5184,3456,dolphin,2119,1792,2694,2079
2290.jpg.jpg,1920,1080,dolphin,1,698,693,1080
2291.jpg.jpg,1920,1080,dolphin,231,903,517,1080
2291.jpg.jpg,1920,1080,dolphin,1,354,1087,1076
2292.jpg.jpg,1920,1080,dolphin,237,1,617,103
2292.jpg.jpg,1920,1080,dolphin,926,362,1365,734
2293.jpg.jpg,1920,1080,dolphin,1,371,274,618
2293.jpg.jpg,1920,1080,dolphin,1,614,268,1021
2293.jpg.jpg,1920,1080,dolphin,954,379,1920,893
2294.jpg.jpg,1920,1080,dolphin,1,462,1096,1026
2295.jpg.jpg,1920,1080,dolphin,328,809,1251,1080
2296.jpg.jpg,1920,1080,dolphin,438,437,871,753
2297.jpg.jpg,1920,1080,dolphin,1,404,1326,999
2298.jpg.jpg,1920,1080,dolphin,432,267,1160,989
2299.jpg.jpg,1920,1080,dolphin,1,120,867,473
23.jpg,5184,3456,dolphin,3002,2196,5184,3456
230.jpg,5184,3456,dolphin,2265,1913,2502,2100
2300.jpg.jpg,1920,1080,dolphin,1,290,815,592
2300.jpg.jpg,1920,1080,dolphin,1,589,1285,1037
2301.jpg.jpg,1920,1080,dolphin,149,215,1920,1080
2302.jpg.jpg,1920,1080,dolphin,410,365,946,815
2303.jpg.jpg,1920,1080,dolphin,459,248,837,492
2303.jpg.jpg,1920,1080,dolphin,1253,396,1513,526
2304.jpg.jpg,1920,1080,dolphin,163,187,1645,1023
2305.jpg.jpg,1920,1080,dolphin,351,565,1101,990
2306.jpg.jpg,1920,1080,dolphin,798,496,1249,737
2307.jpg.jpg,1920,1080,dolphin,898,703,1920,1080
2308.jpg.jpg,1920,1080,dolphin,250,530,1264,1060
2309.jpg.jpg,1920,1080,dolphin,738,434,1099,623
2309.jpg.jpg,1920,1080,dolphin,1243,415,1648,651
231.jpg,5184,3456,dolphin,1748,1238,5184,3025
2310.jpg.jpg,1920,1080,dolphin,281,728,538,1059
2310.jpg.jpg,1920,1080,dolphin,337,139,942,445
2311.jpg.jpg,1920,1080,dolphin,1,185,1192,1080
